Var1,Var2,Var3,Var4,Var5,Var6
0,2285210267,Mon Jun 22 14:50:44 PDT 2009,NO_QUERY,Corey_Cochran,"@1capplegate I know I'm really starting to worry it's been almost 2 days "
0,1985487016,Sun May 31 17:11:51 PDT 2009,NO_QUERY,bunge73,"only one day left in Lexington "
4,2053664949,Sat Jun 06 05:19:05 PDT 2009,NO_QUERY,nollywoodstar,"@SoPrettyEnt hey was by graces last night...but i ended up going to sakora's "
0,2227722249,Thu Jun 18 13:33:06 PDT 2009,NO_QUERY,Marci_Lall,"@rachelcapil  deleted b.c f copyright laws...."
0,2234137344,Thu Jun 18 22:29:52 PDT 2009,NO_QUERY,vijairaj,"Missed Sheebas marriage "
0,2202113002,Tue Jun 16 21:15:40 PDT 2009,NO_QUERY,jlsmith1411,"Why do burns make you cold? "
0,2252094819,Sat Jun 20 05:26:24 PDT 2009,NO_QUERY,jessgitner,"@jenmeetdickens I have a similar Excel spreadsheet "
0,1794456948,Thu May 14 05:51:28 PDT 2009,NO_QUERY,JessLynn625,"Lovein my shinny new phone.   not lovin the loss of numbers. "
4,2000428707,Mon Jun 01 22:05:41 PDT 2009,NO_QUERY,TiffyChapin,"@sessabug I love my sessa for tweeting me! Uh..that sounded bad! "
0,2015883243,Wed Jun 03 05:43:37 PDT 2009,NO_QUERY,_Philly,"misses his em1 "
0,1693024893,Sun May 03 21:22:03 PDT 2009,NO_QUERY,beccabreu,"is having a lot of trouble getting to sleep "
4,2050829773,Fri Jun 05 19:22:06 PDT 2009,NO_QUERY,datingdating,"W4M: Patiently waiting for Mr. Right.... (laurel hts / presidio) 32yr: You clicked on the right listing  H.. http://tinyurl.com/pcbevv"
4,1989684420,Mon Jun 01 02:26:13 PDT 2009,NO_QUERY,misskittenx,"@todayiszeroday i have to go to school to perform for mrs millar and get my photo taken, will come back here later though  ly x"
0,2010581935,Tue Jun 02 17:37:26 PDT 2009,NO_QUERY,brastee,"testing.. with hotspot shield.. just to check if it works now that chinese govt has blocked twitter and hotmail "
4,1882076264,Fri May 22 06:10:58 PDT 2009,NO_QUERY,NicJJ,"make up done "
0,2328706771,Thu Jun 25 09:53:56 PDT 2009,NO_QUERY,lilirose2101,"Rest in peace Farrah Fawcet.  "
0,1965593800,Fri May 29 16:11:44 PDT 2009,NO_QUERY,giuliagoolia,"95 degrees and a crappy a/c "
0,1957320171,Fri May 29 00:08:51 PDT 2009,NO_QUERY,Hannahpianna,"why do i have to wake up so early goddam?! 7.30 on my last day off  bummer"
4,1691053377,Sun May 03 16:59:21 PDT 2009,NO_QUERY,TheBreakingPig,"@theteganandsara it's almost like youre preparing to join the circus. next on the to-do list: breathe fire and swallow swords "
0,2200368975,Tue Jun 16 18:48:17 PDT 2009,NO_QUERY,TeeFly,"@SAdannyfan haha thanks! And it sux! I'm sorry! "
4,1834307614,Mon May 18 02:26:01 PDT 2009,NO_QUERY,jennypoynter,"@tommcfly have you ever seen thunderpants? cause that wee dude goes up to space and its his dream, n'awww its so cute tbh "
4,2003811524,Tue Jun 02 07:11:17 PDT 2009,NO_QUERY,RuthieJonesTX,"@MissJones75 Wow! That is beautiful. Definitely a winner! And you can even see Kinnick stadium  When can your uncle look at it?"
4,1957263197,Thu May 28 23:59:23 PDT 2009,NO_QUERY,EMiiilyLH,"@SuperAdila Good luck for your netball tournament! "
0,1694385378,Mon May 04 02:23:13 PDT 2009,NO_QUERY,pattycor,"She's getting lonely in her Hollywood apartment. [http://tinyurl.com/c6h3ho] Why did they stop airing that show on MTV? "
0,1753419055,Sun May 10 01:32:38 PDT 2009,NO_QUERY,laurenmiller07,"Wishing I was in Texas with my mom on mothers day  off to bed!  Sweet dreams!"
0,2222593094,Thu Jun 18 07:11:30 PDT 2009,NO_QUERY,fbabytv,"I want Drew "
4,1966984992,Fri May 29 18:45:43 PDT 2009,NO_QUERY,thatroyalchick,"@ddlovato is amazing! http://bit.ly/KKR4M  this made me cry "
4,1961216405,Fri May 29 09:09:39 PDT 2009,NO_QUERY,Echa_Javajazz,"Don't worry, credit cards are accepted (visa+mastercard). See you all soon... "
0,1986604891,Sun May 31 19:03:56 PDT 2009,NO_QUERY,room2breathe,"@WyntersDove aww well damn. lol wish he would've really got mad. "
0,2062796983,Sun Jun 07 00:19:52 PDT 2009,NO_QUERY,SkyeEyes16,"Time for sleep. The photo thingy isn't working for me.  Oh well. Side note: Here's to the unexpected, the assumed, and the actuality. =/"
4,1792564441,Wed May 13 23:31:16 PDT 2009,NO_QUERY,FranHearn,"woke up  haha"
4,1678877049,Sat May 02 07:57:47 PDT 2009,NO_QUERY,MTNSTR,"Today's workout is shoveling dirt  off to the in-laws."
4,1990784603,Mon Jun 01 05:44:12 PDT 2009,NO_QUERY,ChetSingh,"Â£65 raised so far, 7 days to go before the run and still need Â£135, please donate on http://tinyurl.com/ocspof come on Dan and Craig "
0,1966435636,Fri May 29 17:45:45 PDT 2009,NO_QUERY,MsParamour,"   can i have some followers :' ( ... i'm so sad...    NOW THAT I'M LOSING HOPE -pressure"
0,1469317777,Tue Apr 07 05:59:56 PDT 2009,NO_QUERY,rainbowtotz,"@nikki_morris yep all the time! Its not REAL work cos I do it at home "
4,1791599250,Wed May 13 20:34:33 PDT 2009,NO_QUERY,bryanarmada,"Ahhh, hotel suite, hotel. (like home sweet home) haha "
0,1564624288,Mon Apr 20 04:18:53 PDT 2009,NO_QUERY,sartah,"Been in the car since half 5 this morning. Am still in the car DAMMIT "
0,2253945665,Sat Jun 20 08:59:31 PDT 2009,NO_QUERY,ShaynaD,"Ok folks! I need live Twitter updates from the Legends brunch and the BK HH Fest, since I'm missing both. "
0,1468711875,Tue Apr 07 03:18:42 PDT 2009,NO_QUERY,Hannah912,"bored. sam cant come over "
4,1981535260,Sun May 31 09:21:31 PDT 2009,NO_QUERY,Scamtypes,"@ddjango btw, had a few visitors from AnSam already "
4,2014703390,Wed Jun 03 02:24:26 PDT 2009,NO_QUERY,Scarlet_Fields,"@emkattt THEY'RE ON YOUTUBE!! "
0,2266931859,Sun Jun 21 09:20:28 PDT 2009,NO_QUERY,ShesElectric_,"@brandywandlover I tried to have a nap earlier but everyone started mowing the lawns and it was too noisy  yay I'll cook some for youu!xx"
4,2049342959,Fri Jun 05 16:42:54 PDT 2009,NO_QUERY,NoreeVictoria,"@ItsTangieBaby yeah! definitely the crackberry charger "
4,1686983727,Sun May 03 07:24:55 PDT 2009,NO_QUERY,Popsicle21,"Watching the videos of Boys Like Girls at the Boooozle! Damn me being in the UK! Have to see them live though! "
0,1753832108,Sun May 10 03:40:58 PDT 2009,NO_QUERY,bb_obscene,"Awoke at 11:11, Regina hath blessed this day. Now I must buy Mr Muscle- cleaning day "
4,1835324621,Mon May 18 05:43:28 PDT 2009,NO_QUERY,maryrivss,"going to schoool.  already there. haha"
0,2051032443,Fri Jun 05 19:44:21 PDT 2009,NO_QUERY,rainbow2018,"@rannau thanks bb  We miss you too, its hard to stay tune becuase you live in the other side of the world and most of us in USA... "
4,1999198496,Mon Jun 01 19:48:36 PDT 2009,NO_QUERY,setpihi,"@markhoppus even @PerezHilton likes the idea! "
4,2178189403,Mon Jun 15 07:19:49 PDT 2009,NO_QUERY,BartBecks,"@rutgerbeckers you're welcome any time "
0,2069709490,Sun Jun 07 16:22:57 PDT 2009,NO_QUERY,christank,"@khainguyen10 ahhh shoulda told me earlier! "
4,2179155397,Mon Jun 15 08:43:17 PDT 2009,NO_QUERY,darthhamster,"@AbsolGirlCara Grass type all the way!  lol"
4,1995274746,Mon Jun 01 13:13:46 PDT 2009,NO_QUERY,signedanonymous,"watching the video that made me &lt;3 david archuleta "
4,1963396700,Fri May 29 12:39:41 PDT 2009,NO_QUERY,TeamMileycyrusx,"@spencerpratt Hi i voted for @mileycyrus like everyday and am voting now too "
4,2054073118,Sat Jun 06 06:29:19 PDT 2009,NO_QUERY,mZ_mC_l0vN,"2dis clownass female on twitter,if u dont want 2hear wat I have 2say dont follow m3..duh!!by da way its mZ_mC_l0vn w/a zero! "
4,2063980763,Sun Jun 07 04:48:45 PDT 2009,NO_QUERY,eliajullienne,"btw, bye @KristyDM  dang! Wish U went along wit' them... sad sad."
4,1833443743,Sun May 17 23:18:13 PDT 2009,NO_QUERY,guruubii,"Posted 2 blogs about using encaustics: http://experimentalguru.blogspot.com/ Tomorow I'll post 2 more!! I'm excited "
0,1825972152,Sun May 17 07:22:04 PDT 2009,NO_QUERY,omgkatie,"@andrewpycroft @andrewpycroft  maths revision and far away and sunday service! &amp; it'll be cold and gross by the time i get there "
4,2058641034,Sat Jun 06 15:20:30 PDT 2009,NO_QUERY,Amraphel,"@lunacyinlace i think it'd be easier to just buy the sammich "
0,2192248271,Tue Jun 16 06:44:47 PDT 2009,NO_QUERY,jamieisnifty,"this migraine is probably going to kill me today. and I definitely to not feel like sitting in this freaking waiting room for an hour "
4,1751537011,Sat May 09 19:40:53 PDT 2009,NO_QUERY,LukeBro,"Please visit http://vzerohost.com/info and sign up to alpha test a image hosting service! "
4,2179377136,Mon Jun 15 09:01:23 PDT 2009,NO_QUERY,gratsi02,"@TiffanyGiardina  tifanny i love you , you're amazing ..i love you and your song "
4,2015423809,Wed Jun 03 04:37:35 PDT 2009,NO_QUERY,no1phil,"@crackedactor lol yeah u need to get photos of the both babes up lol back to good old style E3 "
4,1880235208,Fri May 22 00:32:36 PDT 2009,NO_QUERY,Aydsman,"@lilmissnorti Possibly - you are the right age. Check out http://emmadean.com and see if you recognise the photo "
0,1573191203,Tue Apr 21 00:05:16 PDT 2009,NO_QUERY,Mylittletmebomb,"bed time bed time!! back to the daily grind tomorrow.        crappy vacation sucked!"
4,1835411220,Mon May 18 05:55:55 PDT 2009,NO_QUERY,thebigvb,"@LarryFlick that's a good song.   I know someone who needs to hear it, just might push the url over to him."
0,2241393304,Fri Jun 19 10:53:49 PDT 2009,NO_QUERY,Kimli,"@NetChick I want to upgrade because I'm out of space on my 8GB 3G "
4,2176264035,Mon Jun 15 03:23:09 PDT 2009,NO_QUERY,Vankova,"People! I felt in love ...... with a car! http://bit.ly/gwiJB  DAMN! Isn't she a beauty "
0,2047071903,Fri Jun 05 13:06:30 PDT 2009,NO_QUERY,addersop,"Had a little nap and now vegging on the sofa.  Hayley's asleep and I think we're both a little under the weather. Not a fun Friday night "
4,1563938066,Mon Apr 20 00:57:58 PDT 2009,NO_QUERY,rohinikulkarni,"Just back from college. Now watching Juno on Star Movies and having Chapati + Mango Rasayana. Yumm... what a perfect Monday! "
0,2050416243,Fri Jun 05 18:37:47 PDT 2009,NO_QUERY,BONDZWORLD,"JAY-Z HAS KILLED AUTO-TUNE..... REST IN PEACE! DAMN.. I CAN'T EVEN USE MY AUTO-TUNE RECORD "
0,2231475713,Thu Jun 18 18:36:01 PDT 2009,NO_QUERY,jsbfuzz,"Awww!!!  Don't spank him too hard "
0,1823213504,Sat May 16 21:23:20 PDT 2009,NO_QUERY,jensinspired,"@callmerizza awwww sis! I wish so too!  I would buy you one if i could!"
0,2232558623,Thu Jun 18 20:04:38 PDT 2009,NO_QUERY,janellecua,"invites her twitter friends to join me in plurk! http://www.plurk.com/janellecua/invite Hindi ko kasi talaga alam paano itong twitter "
0,2203340229,Tue Jun 16 23:31:28 PDT 2009,NO_QUERY,trinket_box,"Off to work anyhoo...just for a couple of hours, then have my long break, but then have to work until 8.30pm "
0,1984880814,Sun May 31 15:59:44 PDT 2009,NO_QUERY,ana_cassini,"@gaetou Definitely! I mean,I didn't make any plans today,because I thought I would be studying all day,but that didn't happened at all! "
0,2265658029,Sun Jun 21 07:03:02 PDT 2009,NO_QUERY,jenniferwylie,"that last tweet was a babble! got the sims 3 but i can't play it cos i don't have my laptop "
0,2207761983,Wed Jun 17 08:21:02 PDT 2009,NO_QUERY,gojogojo,"foot hurts "
0,2223633056,Thu Jun 18 08:31:13 PDT 2009,NO_QUERY,OhSoPh3nom3nal,"Not feeling the weather outside today, its hindering me from doing things. "
0,2235441175,Fri Jun 19 01:13:09 PDT 2009,NO_QUERY,im_yasmin,"i can never see updates from anyone i am following unless i go to their profile "
4,1989134462,Mon Jun 01 00:27:32 PDT 2009,NO_QUERY,djashshly,"@jouyu friend sending it  will pass to you guys this week!"
4,1997787050,Mon Jun 01 17:27:25 PDT 2009,NO_QUERY,diiiannee,"Im eating free teppan &amp; sushi !!! "
0,2201056541,Tue Jun 16 19:44:40 PDT 2009,NO_QUERY,MariaNadeev,"missing housewives finale because i am sooo exhausted "
4,2002234942,Tue Jun 02 03:35:32 PDT 2009,NO_QUERY,Jhassmin,"I'm listening to music "
0,2327481552,Thu Jun 25 08:24:09 PDT 2009,NO_QUERY,krystamaryrose,"just spent an hour making homemade ravioli. mmmm. heading to work, then hanging out with ry. hopefully my phone comes today "
4,2064231363,Sun Jun 07 05:39:15 PDT 2009,NO_QUERY,firebird082,"@rachelmaryadams Yes! The sun has finally taken his hat off "
0,2321858991,Wed Jun 24 21:40:32 PDT 2009,NO_QUERY,Dr0se,"I really wish that I won sox tickets tonight "
0,2175580211,Mon Jun 15 01:23:30 PDT 2009,NO_QUERY,carolbomdias,"@johncmayer  tried to go a little late, and it was sold out... I wish I had seen your twit erlier... "
4,2069324178,Sun Jun 07 15:40:09 PDT 2009,NO_QUERY,raahjones_,"@FrankieTheSats HAUHSUAS you're right, but Nate is very sexy "
4,2015666982,Wed Jun 03 05:14:21 PDT 2009,NO_QUERY,Benjiie,"going to bed  night"
0,2203710818,Wed Jun 17 00:21:16 PDT 2009,NO_QUERY,xomyadam,"Not what I wanted iTunes to greet me with this morning... guess its a 5PM UK release   http://twitpic.com/7lul9"
0,1760237191,Sun May 10 21:00:22 PDT 2009,NO_QUERY,kendramack,"does not enjoy losing her wallet. "
0,1558283118,Sun Apr 19 07:53:22 PDT 2009,NO_QUERY,saraemerson,"@Fearnecotton i miss seeing you and @REGYATES at TOTP. "
4,1979814537,Sun May 31 04:36:52 PDT 2009,NO_QUERY,jmarkybb,"@ZoeLEarp Nice 1 love "
4,1551150606,Sat Apr 18 08:16:48 PDT 2009,NO_QUERY,somestyle,"@Jc_56923 yayyyy now u can play "
0,1753695078,Sun May 10 02:57:28 PDT 2009,NO_QUERY,vanillablair,"@HortonHearsAWho i haven't. i had a long think about it the other day "
4,2002816268,Tue Jun 02 05:13:55 PDT 2009,NO_QUERY,brianspaeth,"@cmonaussiecmon Like clockwork - I love it. Good morning. "
4,2176187322,Mon Jun 15 03:09:55 PDT 2009,NO_QUERY,gisuck,"3 more days of packing to do at work, then its 2 days of moving.... At least I'll have my weekend. "
0,1972963522,Sat May 30 10:12:59 PDT 2009,NO_QUERY,theKillerBeee,"just chilling in front of my comuper ... go for lunch or something don't kow just bored "
4,1989229915,Mon Jun 01 00:47:47 PDT 2009,NO_QUERY,PeterRoskilly,"Early morning weeding today I think, before it gets too hot. Who'd have thought my life would come to this! Weeding and birdwatching "
0,1978047821,Sat May 30 22:18:37 PDT 2009,NO_QUERY,CorderoMichael,"@justin_roe  not really "
4,2039856297,Thu Jun 04 22:59:11 PDT 2009,NO_QUERY,cin311g,"@JayGirl2 ohhhhh dats right, ur hardcore elvis!!... totally get it then fasho! "
4,1687185229,Sun May 03 08:00:38 PDT 2009,NO_QUERY,jamesravenell,"@labella27 hey, it works AND you got UT!  Run with it! "
0,1834865454,Mon May 18 04:27:06 PDT 2009,NO_QUERY,barnarl,"@shiftin yes and no - I can't do that w/end due to being in Chicago again. "
4,2051880799,Fri Jun 05 23:02:46 PDT 2009,NO_QUERY,miss_pipedream,"just got back from coffee with sian. good times "
0,2263523103,Sun Jun 21 01:02:44 PDT 2009,NO_QUERY,shophiaholic,"@scottrick haha we were gonna get some for our picnic tomorrow but it doesn't open til 9  http://myloc.me/4Oqa"
0,1992475656,Mon Jun 01 08:48:54 PDT 2009,NO_QUERY,Pebbzs,"I'm so sleepy. Back to the shithole today "
0,2235581061,Fri Jun 19 01:33:33 PDT 2009,NO_QUERY,HotLegRawk,"at 11am. DILEMMA!!! Also last day too "
4,2176737755,Mon Jun 15 04:38:06 PDT 2009,NO_QUERY,FrontDeskLady,"@Letanya u could do that. but i put some popcorn in my hand together with some M&amp;Ms and then eat them together right away "
4,2045412100,Fri Jun 05 10:41:17 PDT 2009,NO_QUERY,Thatkidkevin,"@allstationsdown  not bad, never heard of you guys before. The music is pretty good "
0,1833534431,Sun May 17 23:35:51 PDT 2009,NO_QUERY,Djalfy,"@RR5280 lol no but i know a lot of you are super busy.. and dont live close by.. "
0,2250183089,Fri Jun 19 23:54:01 PDT 2009,NO_QUERY,Kenzie2011,"i need someone to wrap legs around with in my bed... so lonely  "
0,2198010401,Tue Jun 16 15:29:26 PDT 2009,NO_QUERY,jadebabe3,"about 2 go to skool ewww i got childstudies 1st wif da nut  wat a way 2 start da day hahaha"
4,2057041959,Sat Jun 06 12:15:42 PDT 2009,NO_QUERY,DenyceMartinez,"on my way to erics "
4,1984684754,Sun May 31 15:35:55 PDT 2009,NO_QUERY,mattcorr,"@BronwenZ are your focus levels still high when you work from home? "
4,2031128862,Thu Jun 04 09:22:24 PDT 2009,NO_QUERY,alexandramarieb,"At jewel getting kitty food "
4,1693055612,Sun May 03 21:26:52 PDT 2009,NO_QUERY,tamakiee,"good teas are expensive...  Simbly is good "
4,2014276257,Wed Jun 03 01:00:15 PDT 2009,NO_QUERY,ninjamuse,"@marzy21 What song is that? "
0,1932807191,Tue May 26 22:15:56 PDT 2009,NO_QUERY,sparkplug_,"Feels so sick has such a bad headache "
4,1993753248,Mon Jun 01 10:52:39 PDT 2009,NO_QUERY,HannelenOma,"Once again Nanna did absolutely fantastic in Finland's Next Top Model contest  She is just so beautiful "
0,1962244266,Fri May 29 10:44:51 PDT 2009,NO_QUERY,paintgranny,"@theemptynest  I've had that before...sometimes, they turn into other things; felt is very forgiving. Remould? Cut up and re-form?"
0,2300937119,Tue Jun 23 14:47:12 PDT 2009,NO_QUERY,missclarissaann,"Why are you chasing me today insecurity? Im tired of running. "
4,2193223301,Tue Jun 16 08:09:52 PDT 2009,NO_QUERY,bugly91,"@duchsauce welcome back uch! we missed you "
4,2066134775,Sun Jun 07 09:57:18 PDT 2009,NO_QUERY,syeats,"@alexalbrecht   And you need that beast for exactly what... ?!! Love the spec though! "
0,2000542104,Mon Jun 01 22:21:06 PDT 2009,NO_QUERY,daninbusiness,"Since when did &quot;Reach out&quot; become preferred business-speak in place of &quot;we'll give [someone] a call&quot;? Oh well - it is what it is. "
0,2301103942,Tue Jun 23 15:00:18 PDT 2009,NO_QUERY,CandyBreath,"@Karina_Escobar i think i missed their live chat  i swear i keep on missing all these fun chats---"
4,1754499569,Sun May 10 06:28:59 PDT 2009,NO_QUERY,achainsaw,"hmm no crusties this morning "
4,1695620820,Mon May 04 06:34:20 PDT 2009,NO_QUERY,Cvetka,"@djnvs LoL! there u go..that's the spirit haha "
4,2015556166,Wed Jun 03 04:58:20 PDT 2009,NO_QUERY,youvalv,"@HilzFuld no nudity, just stupidity "
4,1835611143,Mon May 18 06:22:41 PDT 2009,NO_QUERY,AgaSalim,"@taufikn naww.... BERGKAMP'S!!!!! against Leicester "
0,2052110556,Fri Jun 05 23:41:35 PDT 2009,NO_QUERY,o0hsnap,"Ughhhh   horrible &amp; ugly day"
0,1964492988,Fri May 29 14:19:23 PDT 2009,NO_QUERY,joonieb,"@xxmarypoppinsxx OMG!!! That's a nightmare "
0,2203985142,Wed Jun 17 01:01:40 PDT 2009,NO_QUERY,GeekSyndicate,"@montimer i know but couldn't fit him in with the space I had "
4,1753743307,Sun May 10 03:12:26 PDT 2009,NO_QUERY,ruimoura,"@nocas jï¿½ estou a ver que sim  , aqui - http://en.wikipedia.org/wiki/Mother's_day#Dates_around_the_world"
0,2237921495,Fri Jun 19 06:33:43 PDT 2009,NO_QUERY,infinite_reverb,"Trying to avoid shoulder pain at my desk @ the client's office. "
0,2329172688,Thu Jun 25 10:26:10 PDT 2009,NO_QUERY,smidgeboxdesign,"@LovePaper oh no! that's my fear, i have no trust for the mail system. i'm always wondering...sorry for you "
4,2185917480,Mon Jun 15 18:05:33 PDT 2009,NO_QUERY,FavJade,"like my new background?  "
4,2015951948,Wed Jun 03 05:52:22 PDT 2009,NO_QUERY,xVivaLaJuicyx,"@bmore2cali Morning "
0,2323204876,Thu Jun 25 00:07:47 PDT 2009,NO_QUERY,bethanie,"it's so not time for me to curl up and have a sleep yet, is it? "
0,1836476429,Mon May 18 08:03:58 PDT 2009,NO_QUERY,bethotheclowno,"@SIGP220 Aww poor Luke.  My friend's friend is in her 20's and still has a major phobia of balloons popping. It makes her cry I guess."
0,1986193309,Sun May 31 18:28:13 PDT 2009,NO_QUERY,shelleybella,"@Styla73  I don't have that channel either.  Unfortunately, I didn't notice until the cable office was closed.  "
